,Concept,Feature,Yes/No,Category,prompt,gpt_response
2645,Paint brush,can_breathe_air,0,tool,"In one word, Yes/No: Can paint brushes breathe air ?","

No"
2646,Paint brush,can_be_used_with_mallet,1,tool,"In one word, Yes/No: Can paint brushes be used with mallet ?","

Yes"
2647,Paint brush,can_be_used_to_make_precision_cuts_in_woodworking,0,tool,"In one word, Yes/No: Can paint brushes be used to make precision cuts in woodworking ?","

No"
2648,Paint brush,can_breathe_through_skin,0,tool,"In one word, Yes/No: Can paint brushes breathe through skin ?","

No"
2649,Paint brush,can_change_color,1,tool,"In one word, Yes/No: Can paint brushes change color ?","

Yes"
2650,Paint brush,can_carve_material,0,tool,"In one word, Yes/No: Can paint brushes carve material ?","

No"
2651,Paint brush,can_clean_carpets,0,tool,"In one word, Yes/No: Can paint brushes clean carpets ?","

No"
2652,Paint brush,can_clean_crevices,0,tool,"In one word, Yes/No: Can paint brushes clean crevices ?","

No"
2653,Paint brush,can_climb,0,tool,"In one word, Yes/No: Can paint brushes climb ?","

No"
2654,Paint brush,can_clean_floors,0,tool,"In one word, Yes/No: Can paint brushes clean floors ?","

No"
2655,Paint brush,can_camouflage,0,tool,"In one word, Yes/No: Can paint brushes camouflage ?","

No"
2656,Paint brush,can_clean_upholstery,0,tool,"In one word, Yes/No: Can paint brushes clean upholstery ?","

No"
2657,Paint brush,can_climb_easily,0,tool,"In one word, Yes/No: Can paint brushes climb easily ?","

No"
2658,Paint brush,can_climb_trees_easily,0,tool,"In one word, Yes/No: Can paint brushes climb trees easily ?","

No"
2659,Paint brush,can_climb_trees,0,tool,"In one word, Yes/No: Can paint brushes climb trees ?","

No"
2660,Paint brush,can_create_clean_cuts,0,tool,"In one word, Yes/No: Can paint brushes create clean cuts ?","

No"
2661,Paint brush,can_climb_walls,0,tool,"In one word, Yes/No: Can paint brushes climb walls ?","

No"
2662,Paint brush,can_create_decorative_details,1,tool,"In one word, Yes/No: Can paint brushes create decorative details ?","

Yes"
2663,Paint brush,can_create_details,1,tool,"In one word, Yes/No: Can paint brushes create details ?","

Yes"
2664,Paint brush,can_cut,0,tool,"In one word, Yes/No: Can paint brushes cut ?","

No"
2665,Paint brush,can_create_straight_cuts,0,tool,"In one word, Yes/No: Can paint brushes create straight cuts ?","

No"
2666,Paint brush,can_clean_hard_floors,0,tool,"In one word, Yes/No: Can paint brushes clean hard floors ?","

No"
2667,Paint brush,can_cut_material,0,tool,"In one word, Yes/No: Can paint brushes cut material ?","

No"
2668,Paint brush,can_cut_things,0,tool,"In one word, Yes/No: Can paint brushes cut things ?","

No"
2669,Paint brush,can_fly,0,tool,"In one word, Yes/No: Can paint brushes fly ?","

No"
2670,Paint brush,can_glide,1,tool,"In one word, Yes/No: Can paint brushes glide ?","

Yes"
2671,Paint brush,can_cut_wood,0,tool,"In one word, Yes/No: Can paint brushes cut wood ?","

No"
2672,Paint brush,can_cut_grass,0,tool,"In one word, Yes/No: Can paint brushes cut grass ?","

No"
2673,Paint brush,can_grip_a_bolt,0,tool,"In one word, Yes/No: Can paint brushes grip a bolt ?","

No"
2674,Paint brush,can_grip_bolts_of_different_sizes,1,tool,"In one word, Yes/No: Can paint brushes grip bolts of different sizes ?","

Yes"
2675,Paint brush,can_grow_over_10_feet,0,tool,"In one word, Yes/No: Can paint brushes grow over 10 feet ?","

No"
2676,Paint brush,can_grip_different_types_of_bolts,1,tool,"In one word, Yes/No: Can paint brushes grip different types of bolts ?","

Yes"
2677,Paint brush,can_grow_over_a_foot_long,0,tool,"In one word, Yes/No: Can paint brushes grow over a foot long ?","

No"
2678,Paint brush,can_grow_up_to_12_feet,0,tool,"In one word, Yes/No: Can paint brushes grow up to 12 feet ?","

No"
2679,Paint brush,can_grow_up_to_30_cm,0,tool,"In one word, Yes/No: Can paint brushes grow up to 30 cm ?","

No"
2680,Paint brush,can_grip_a_bolt_tightly,1,tool,"In one word, Yes/No: Can paint brushes grip a bolt tightly ?","

Yes"
2681,Paint brush,can_grip_bolts,0,tool,"In one word, Yes/No: Can paint brushes grip bolts ?","

No"
2682,Paint brush,can_grow_up_to_8-10_inches,0,tool,"In one word, Yes/No: Can paint brushes grow up to 8-10 inches ?","

No"
2683,Paint brush,can_grip_onto_things,1,tool,"In one word, Yes/No: Can paint brushes grip onto things ?","

Yes"
2684,Paint brush,can_hold_breath_for_long_periods_of_time,0,tool,"In one word, Yes/No: Can paint brushes hold breath for long periods of time ?","

No"
2685,Paint brush,can_hold_knife_with_handle,0,tool,"In one word, Yes/No: Can paint brushes hold knife with handle ?","

No"
2686,Paint brush,can_have_different_materials_on_handle,1,tool,"In one word, Yes/No: Can paint brushes have different materials on handle ?","

Yes"
2687,Paint brush,can_hold_onto_things,1,tool,"In one word, Yes/No: Can paint brushes hold onto things ?","

Yes"
2688,Paint brush,can_inflate_bodies,0,tool,"In one word, Yes/No: Can paint brushes inflate bodies ?","

No"
2689,Paint brush,can_lay_eggs,0,tool,"In one word, Yes/No: Can paint brushes lay eggs ?","

No"
2690,Paint brush,can_lay_up_to_20000_eggs_at_a_time,0,tool,"In one word, Yes/No: Can paint brushes lay up to 20000 eggs at a time ?","

No"
2691,Paint brush,can_jump_high,0,tool,"In one word, Yes/No: Can paint brushes jump high ?","

No"
2692,Paint brush,can_inject_venom,0,tool,"In one word, Yes/No: Can paint brushes inject venom ?","

No"
2693,Paint brush,can_jump,0,tool,"In one word, Yes/No: Can paint brushes jump ?","

No"
2694,Paint brush,can_live_for_50_years,1,tool,"In one word, Yes/No: Can paint brushes live for 50 years ?","

Yes"
2695,Paint brush,can_live_in_freshwater,1,tool,"In one word, Yes/No: Can paint brushes live in freshwater ?","

Yes"
2696,Paint brush,can_live_in_brackish_water,0,tool,"In one word, Yes/No: Can paint brushes live in brackish water ?","

No"
2697,Paint brush,can_live_in_saltwater,0,tool,"In one word, Yes/No: Can paint brushes live in saltwater ?","

No"
2698,Paint brush,can_live_up_to_20_years,1,tool,"In one word, Yes/No: Can paint brushes live up to 20 years ?","

Yes"
2699,Paint brush,can_live_up_to_30_years,1,tool,"In one word, Yes/No: Can paint brushes live up to 30 years ?","

Yes"
2700,Paint brush,can_live_long,1,tool,"In one word, Yes/No: Can paint brushes live long ?","

Yes"
2701,Paint brush,can_regenerate_limbs,0,tool,"In one word, Yes/No: Can paint brushes regenerate limbs ?","

No"
2702,Paint brush,can_mulch,0,tool,"In one word, Yes/No: Can paint brushes mulch ?","

No"
2703,Paint brush,can_measure_the_torque_applied_to_a_bolt,0,tool,"In one word, Yes/No: Can paint brushes measure the torque applied to a bolt ?","

No"
2704,Paint brush,can_pour,0,tool,"In one word, Yes/No: Can paint brushes pour ?","

No"
2705,Paint brush,can_live_up_to_20_years_in_the_wild,0,tool,"In one word, Yes/No: Can paint brushes live up to 20 years in the wild ?","

No"
2706,Paint brush,can_run_fast,0,tool,"In one word, Yes/No: Can paint brushes run fast ?","

No"
2707,Paint brush,can_run,0,tool,"In one word, Yes/No: Can paint brushes run ?","

No"
2708,Paint brush,can_remove_material,1,tool,"In one word, Yes/No: Can paint brushes remove material ?","

Yes"
2709,Paint brush,can_see_and_hear_while_body_are_submerged,0,tool,"In one word, Yes/No: Can paint brushes see and hear while body are submerged ?","

No"
2710,Paint brush,can_spit_up_to_10_feet,0,tool,"In one word, Yes/No: Can paint brushes spit up to 10 feet ?","

No"
2711,Paint brush,can_range_in_color,1,tool,"In one word, Yes/No: Can paint brushes range in color ?","

Yes"
2712,Paint brush,can_remove_excess_material,1,tool,"In one word, Yes/No: Can paint brushes remove excess material ?","

Yes"
2713,Paint brush,can_shed_skin,1,tool,"In one word, Yes/No: Can paint brushes shed skin ?","

Yes"
2714,Paint brush,can_stay_underwater,1,tool,"In one word, Yes/No: Can paint brushes stay underwater ?","

Yes"
2715,Paint brush,can_stay_underwater_for_long_periods_of_time,1,tool,"In one word, Yes/No: Can paint brushes stay underwater for long periods of time ?","

Yes"
2716,Paint brush,can_spit,0,tool,"In one word, Yes/No: Can paint brushes spit ?","

No"
2717,Paint brush,can_smell_with_tongue,0,tool,"In one word, Yes/No: Can paint brushes smell with tongue ?","

No"
2718,Paint brush,can_stay_submerged_for_long_periods_of_time,1,tool,"In one word, Yes/No: Can paint brushes stay submerged for long periods of time ?","

Yes"
2719,Paint brush,can_stick_to_surfaces,1,tool,"In one word, Yes/No: Can paint brushes stick to surfaces ?","

Yes"
2720,Paint brush,can_suck_up_dust,1,tool,"In one word, Yes/No: Can paint brushes suck up dust ?","

Yes"
2721,Paint brush,can_suck_up_dirt,1,tool,"In one word, Yes/No: Can paint brushes suck up dirt ?","

Yes"
2722,Paint brush,can_swim,0,tool,"In one word, Yes/No: Can paint brushes swim ?","

No"
2723,Paint brush,can_swim_long_distances,0,tool,"In one word, Yes/No: Can paint brushes swim long distances ?","

No"
2724,Paint brush,can_vary_in_shell_color,1,tool,"In one word, Yes/No: Can paint brushes vary in shell color ?","

Yes"
2725,Paint brush,can_vary_in_shape,1,tool,"In one word, Yes/No: Can paint brushes vary in shape ?","

Yes"
2726,Paint brush,can_taste_with_tongue,0,tool,"In one word, Yes/No: Can paint brushes taste with tongue ?","

No"
2727,Paint brush,can_vary_in_color,1,tool,"In one word, Yes/No: Can paint brushes vary in color ?","

Yes"
2728,Paint brush,can_withdraw_head,0,tool,"In one word, Yes/No: Can paint brushes withdraw head ?","

No"
2729,Paint brush,can_withdraw_legs,0,tool,"In one word, Yes/No: Can paint brushes withdraw legs ?","

No"
2730,Paint brush,eats_reptiles,0,tool,"In one word, Yes/No: Do paint brushes eat reptiles ?","

No"
2731,Paint brush,eats_other_animals,0,tool,"In one word, Yes/No: Do paint brushes eat other animals ?","

No"
2732,Paint brush,eats_mammals,0,tool,"In one word, Yes/No: Do paint brushes eat mammals ?","

No"
2733,Paint brush,eats_insects,0,tool,"In one word, Yes/No: Do paint brushes eat insects ?","

No"
2734,Paint brush,eats_birds,0,tool,"In one word, Yes/No: Do paint brushes eat birds ?","

No"
2735,Paint brush,eats_small_mammals,0,tool,"In one word, Yes/No: Do paint brushes eat small mammals ?","

No"
2736,Paint brush,can_vary_in_size,1,tool,"In one word, Yes/No: Can paint brushes vary in size ?","

Yes"
2737,Paint brush,eats_worms,0,tool,"In one word, Yes/No: Do paint brushes eat worms ?","

No"
2738,Paint brush,eats_small_animals,0,tool,"In one word, Yes/No: Do paint brushes eat small animals ?","

No"
2739,Paint brush,have_HEPA_filter,0,tool,"In one word, Yes/No: Do paint brushes have a HEPA filter ?","

No"
2740,Paint brush,have_T-handle,0,tool,"In one word, Yes/No: Do paint brushes have a T-handle ?","

No"
2741,Paint brush,have_a_Chuck,0,tool,"In one word, Yes/No: Do paint brushes have a a Chuck ?","

No"
2742,Paint brush,have_a_collar,1,tool,"In one word, Yes/No: Do paint brushes have a a collar ?","

Yes"
2743,Paint brush,have_a_cap,1,tool,"In one word, Yes/No: Do paint brushes have a a cap ?","

Yes"
2744,Paint brush,have_a_dustbin,0,tool,"In one word, Yes/No: Do paint brushes have a a dustbin ?","

No"
2745,Paint brush,have_a_bolt,0,tool,"In one word, Yes/No: Do paint brushes have a a bolt ?","

No"
2746,Paint brush,have_a_blade,0,tool,"In one word, Yes/No: Do paint brushes have a a blade ?","

No"
2747,Paint brush,have_a_ferrule,1,tool,"In one word, Yes/No: Do paint brushes have a a ferrule ?","

Yes"
2748,Paint brush,have_a_handle,1,tool,"In one word, Yes/No: Do paint brushes have a a handle ?","

Yes"
2749,Paint brush,have_a_range_of_different_sizes,1,tool,"In one word, Yes/No: Do paint brushes have a range of different sizes ?","

Yes"
2750,Paint brush,have_a_nut,0,tool,"In one word, Yes/No: Do paint brushes have a a nut ?","

No"
2751,Paint brush,have_a_head,1,tool,"In one word, Yes/No: Do paint brushes have a a head ?","

Yes"
2752,Paint brush,have_a_screw,0,tool,"In one word, Yes/No: Do paint brushes have a a screw ?","

No"
2753,Paint brush,have_a_spout,0,tool,"In one word, Yes/No: Do paint brushes have a a spout ?","

No"
2754,Paint brush,have_a_shaft,1,tool,"In one word, Yes/No: Do paint brushes have a a shaft ?","

Yes"
2755,Paint brush,have_a_tip,1,tool,"In one word, Yes/No: Do paint brushes have a a tip ?","

Yes"
2756,Paint brush,have_a_washer,1,tool,"In one word, Yes/No: Do paint brushes have a a washer ?","

Yes"
2757,Paint brush,have_arms,0,tool,"In one word, Yes/No: Do paint brushes have arms ?","

No"
2758,Paint brush,have_attachment,0,tool,"In one word, Yes/No: Do paint brushes have a attachment ?","

No"
2759,Paint brush,have_attachments_for_different_surfaces,0,tool,"In one word, Yes/No: Do paint brushes have attachments for different surfaces ?","

No"
2760,Paint brush,have_backbone,0,tool,"In one word, Yes/No: Do paint brushes have a backbone ?","

No"
2761,Paint brush,have_bag,0,tool,"In one word, Yes/No: Do paint brushes have a bag ?","

No"
2762,Paint brush,have_base,1,tool,"In one word, Yes/No: Do paint brushes have a base ?","

Yes"
2763,Paint brush,have_beak-like_mouth,0,tool,"In one word, Yes/No: Do paint brushes have a beak-like mouth ?","

No"
2764,Paint brush,can_suck_up_small_particles_from_surfaces,0,tool,"In one word, Yes/No: Can paint brushes suck up small particles from surfaces ?","

No"
2765,Paint brush,have_beveled_blade_edge,1,tool,"In one word, Yes/No: Do paint brushes have a beveled blade edge ?","

Yes"
2766,Paint brush,can_work_in_confined_spaces,0,tool,"In one word, Yes/No: Can paint brushes work in confined spaces ?","

No"
2767,Paint brush,eats_animals,1,tool,"In one word, Yes/No: Do paint brushes eat animals ?","

Do paint brushes eat animals is a question that can be asked, but is never asked."
2768,Paint brush,have_big_head,1,tool,"In one word, Yes/No: Do paint brushes have a big head ?","

Yes"
2769,Paint brush,have_blade_attached_to_handle,0,tool,"In one word, Yes/No: Do paint brushes have a blade attached to handle ?","

No"
2770,Paint brush,have_blade,0,tool,"In one word, Yes/No: Do paint brushes have a blade ?","

No"
2771,Paint brush,eats_small_insects,1,tool,"In one word, Yes/No: Do paint brushes eat small insects ?","

Do paint brushes eat small insects?"
2772,Paint brush,have_blade_edge,0,tool,"In one word, Yes/No: Do paint brushes have a blade edge ?","

No"
2773,Paint brush,have_blade_cover,1,tool,"In one word, Yes/No: Do paint brushes have a blade cover ?","

Yes"
2774,Paint brush,have_D-grip_handle,0,tool,"In one word, Yes/No: Do paint brushes have a D-grip handle ?","

No"
2775,Paint brush,have_0.045_inches_thickness,0,tool,"In one word, Yes/No: Do paint brushes have 0.045 inches thickness ?","

No"
2776,Paint brush,have_blade_set_into_metal_handle,0,tool,"In one word, Yes/No: Do paint brushes have a blade set into metal handle ?","

No"
2777,Paint brush,have_blade_set_into_plastic_handle,0,tool,"In one word, Yes/No: Do paint brushes have a blade set into plastic handle ?","

No"
2778,Paint brush,have_blade_that_spins,0,tool,"In one word, Yes/No: Do paint brushes have blade that spins ?","

No"
2779,Paint brush,have_blade_set_into_wooden_handle,0,tool,"In one word, Yes/No: Do paint brushes have a blade set into wooden handle ?","

No"
2780,Paint brush,have_blades_in_deck,0,tool,"In one word, Yes/No: Do paint brushes have a blades in deck ?","

No"
2781,Paint brush,have_blades,0,tool,"In one word, Yes/No: Do paint brushes have blades ?","

No"
2782,Paint brush,have_blunt_end,1,tool,"In one word, Yes/No: Do paint brushes have a blunt end ?","

Yes"
2783,Paint brush,have_bodies,0,tool,"In one word, Yes/No: Do paint brushes have bodies ?","

No"
2784,Paint brush,have_bumpy_skin,0,tool,"In one word, Yes/No: Do paint brushes have a bumpy skin ?","

No"
2785,Paint brush,have_body,1,tool,"In one word, Yes/No: Do paint brushes have a body ?","

Yes"
2786,Paint brush,have_catcher,0,tool,"In one word, Yes/No: Do paint brushes have a catcher ?","

No"
2787,Paint brush,have_chamfer,1,tool,"In one word, Yes/No: Do paint brushes have a chamfer ?","

Yes"
2788,Paint brush,have_circular_shape,1,tool,"In one word, Yes/No: Do paint brushes have a circular shape ?","

Yes"
2789,Paint brush,have_claws,0,tool,"In one word, Yes/No: Do paint brushes have claws ?","

No"
2790,Paint brush,have_compressed_body,1,tool,"In one word, Yes/No: Do paint brushes have a compressed body ?","

Yes"
2791,Paint brush,have_comfortable_handle,1,tool,"In one word, Yes/No: Do paint brushes have a comfortable handle ?","

Yes"
2792,Paint brush,have_cordless_operation,0,tool,"In one word, Yes/No: Do paint brushes have a cordless operation ?","

No"
2793,Paint brush,have_covering,1,tool,"In one word, Yes/No: Do paint brushes have a covering ?","

Yes"
2794,Paint brush,have_curved_blade,0,tool,"In one word, Yes/No: Do paint brushes have a curved blade ?","

No"
2795,Paint brush,have_cutting_edge,0,tool,"In one word, Yes/No: Do paint brushes have a cutting edge ?","

No"
2796,Paint brush,have_cutting_height_adjustment,0,tool,"In one word, Yes/No: Do paint brushes have a cutting height adjustment ?","

No"
2797,Paint brush,have_cylindrical_body,1,tool,"In one word, Yes/No: Do paint brushes have a cylindrical body ?","

Yes"
2798,Paint brush,have_a_ratchet,0,tool,"In one word, Yes/No: Do paint brushes have a a ratchet ?","

No"
2799,Paint brush,have_cylindrical_shape,1,tool,"In one word, Yes/No: Do paint brushes have a cylindrical shape ?","

Yes"
2800,Paint brush,have_a_socket,1,tool,"In one word, Yes/No: Do paint brushes have a a socket ?","

A yes."
2801,Paint brush,have_different_attachments,1,tool,"In one word, Yes/No: Do paint brushes have different attachments ?","

Yes"
2802,Paint brush,have_different_heads,1,tool,"In one word, Yes/No: Do paint brushes have different heads ?","

Yes"
2803,Paint brush,have_deck,0,tool,"In one word, Yes/No: Do paint brushes have a deck ?","

No"
2804,Paint brush,have_diameter,1,tool,"In one word, Yes/No: Do paint brushes have a diameter ?","

Yes"
2805,Paint brush,have_different_tips,1,tool,"In one word, Yes/No: Do paint brushes have different tips ?","

Yes"
2806,Paint brush,have_disc,0,tool,"In one word, Yes/No: Do paint brushes have a disc ?","

No"
2807,Paint brush,have_edge,1,tool,"In one word, Yes/No: Do paint brushes have a edge ?","

Yes"
2808,Paint brush,have_durable_blade,1,tool,"In one word, Yes/No: Do paint brushes have a durable blade ?","

Yes"
2809,Paint brush,have_end,1,tool,"In one word, Yes/No: Do paint brushes have a end ?","

Yes"
2810,Paint brush,have_ears,0,tool,"In one word, Yes/No: Do paint brushes have ears ?","

No"
2811,Paint brush,have_dustbin,0,tool,"In one word, Yes/No: Do paint brushes have a dustbin ?","

No"
2812,Paint brush,have_engine,0,tool,"In one word, Yes/No: Do paint brushes have a engine ?","

No"
2813,Paint brush,have_eyes,0,tool,"In one word, Yes/No: Do paint brushes have eyes ?","

No"
2814,Paint brush,have_eyes_ears_nostrils_on_top_of_head,0,tool,"In one word, Yes/No: Do paint brushes have a eyes ears nostrils on top of head ?","

No"
2815,Paint brush,have_eyes_on_top_of_head,0,tool,"In one word, Yes/No: Do paint brushes have a eyes on top of head ?","

No"
2816,Paint brush,have_eye_lids,0,tool,"In one word, Yes/No: Do paint brushes have eye lids ?","

No"
2817,Paint brush,have_dry_skin,1,tool,"In one word, Yes/No: Do paint brushes have a dry skin ?","

Yes"
2818,Paint brush,have_face,0,tool,"In one word, Yes/No: Do paint brushes have a face ?","

No"
2819,Paint brush,have_eyesight,0,tool,"In one word, Yes/No: Do paint brushes have a eyesight ?","

No"
2820,Paint brush,have_fangs,0,tool,"In one word, Yes/No: Do paint brushes have fangs ?","

No"
2821,Paint brush,have_feet,0,tool,"In one word, Yes/No: Do paint brushes have feet ?","

No"
2822,Paint brush,have_filter,0,tool,"In one word, Yes/No: Do paint brushes have a filter ?","

No"
2823,Paint brush,have_flaring_hood,0,tool,"In one word, Yes/No: Do paint brushes have a flaring hood ?","

No"
2824,Paint brush,have_five_toes,0,tool,"In one word, Yes/No: Do paint brushes have five toes ?","

No"
2825,Paint brush,have_flat_head,1,tool,"In one word, Yes/No: Do paint brushes have a flat head ?","

Yes"
2826,Paint brush,have_foot,0,tool,"In one word, Yes/No: Do paint brushes have a foot ?","

No"
2827,Paint brush,have_footrest,0,tool,"In one word, Yes/No: Do paint brushes have a footrest ?","

No"
2828,Paint brush,have_flat_surface,1,tool,"In one word, Yes/No: Do paint brushes have a flat surface ?","

Yes"
2829,Paint brush,have_an_end,1,tool,"In one word, Yes/No: Do paint brushes have a an end ?","

Do paint brushes have an end?"
2830,Paint brush,have_good_eyesight,0,tool,"In one word, Yes/No: Do paint brushes have a good eyesight ?","

No"
2831,Paint brush,have_grass_collection_bag,0,tool,"In one word, Yes/No: Do paint brushes have a grass collection bag ?","

No"
2832,Paint brush,have_good_hearing,0,tool,"In one word, Yes/No: Do paint brushes have a good hearing ?","

No"
2833,Paint brush,have_grass_catcher,0,tool,"In one word, Yes/No: Do paint brushes have a grass catcher ?","

No"
2834,Paint brush,have_grinder,0,tool,"In one word, Yes/No: Do paint brushes have a grinder ?","

No"
2835,Paint brush,have_guard,0,tool,"In one word, Yes/No: Do paint brushes have a guard ?","

No"
2836,Paint brush,have_grit,1,tool,"In one word, Yes/No: Do paint brushes have a grit ?","

Yes"
2837,Paint brush,have_glands,0,tool,"In one word, Yes/No: Do paint brushes have glands ?","

No"
2838,Paint brush,have_forked_tongue,0,tool,"In one word, Yes/No: Do paint brushes have a forked tongue ?","

No"
2839,Paint brush,have_four_legs,0,tool,"In one word, Yes/No: Do paint brushes have four legs ?","

No"
2840,Paint brush,have_gasoline_engine,0,tool,"In one word, Yes/No: Do paint brushes have a gasoline engine ?","

No"
2841,Paint brush,have_handle_made_of_plastic,1,tool,"In one word, Yes/No: Do paint brushes have a handle made of plastic ?","

Yes"
2842,Paint brush,have_handle_on_the_other,1,tool,"In one word, Yes/No: Do paint brushes have a handle on the other ?","

Yes"
2843,Paint brush,have_hardie_hole,1,tool,"In one word, Yes/No: Do paint brushes have a hardie hole ?","

Yes"
2844,Paint brush,have_hard_shell,0,tool,"In one word, Yes/No: Do paint brushes have a hard shell ?","

No"
2845,Paint brush,have_hard_blade,0,tool,"In one word, Yes/No: Do paint brushes have a hard blade ?","

No"
2846,Paint brush,have_head_attachment,1,tool,"In one word, Yes/No: Do paint brushes have a head attachment ?","

Yes"
2847,Paint brush,have_heart,0,tool,"In one word, Yes/No: Do paint brushes have a heart ?","

No"
2848,Paint brush,have_heart_rate,0,tool,"In one word, Yes/No: Do paint brushes have a heart rate ?","

No"
2849,Paint brush,have_hearing,0,tool,"In one word, Yes/No: Do paint brushes have a hearing ?","

No"
2850,Paint brush,have_handle_material,1,tool,"In one word, Yes/No: Do paint brushes have a handle material ?","

Yes"
2851,Paint brush,have_hammer,0,tool,"In one word, Yes/No: Do paint brushes have a hammer ?","

No"
2852,Paint brush,have_handle_made_of_metal,0,tool,"In one word, Yes/No: Do paint brushes have a handle made of metal ?","

No"
2853,Paint brush,have_handle_made_of_wood,1,tool,"In one word, Yes/No: Do paint brushes have a handle made of wood ?","

Yes"
2854,Paint brush,have_head_material,1,tool,"In one word, Yes/No: Do paint brushes have a head material ?","

Yes"
2855,Paint brush,have_heat-sensing_pits,0,tool,"In one word, Yes/No: Do paint brushes have heat-sensing pits ?","

No"
2856,Paint brush,have_heel,0,tool,"In one word, Yes/No: Do paint brushes have a heel ?","

No"
2857,Paint brush,have_hide,0,tool,"In one word, Yes/No: Do paint brushes have a hide ?","

No"
2858,Paint brush,have_hole_in_blade,1,tool,"In one word, Yes/No: Do paint brushes have a hole in blade ?","

Yes"
2859,Paint brush,have_hood,0,tool,"In one word, Yes/No: Do paint brushes have a hood ?","

No"
2860,Paint brush,have_hole,1,tool,"In one word, Yes/No: Do paint brushes have a hole ?","

Yes"
2861,Paint brush,have_heat-treated_lade,0,tool,"In one word, Yes/No: Do paint brushes have a heat-treated lade ?","

No"
2862,Paint brush,have_high-carbon_steel_blade,1,tool,"In one word, Yes/No: Do paint brushes have a high-carbon steel blade ?","

Yes"
2863,Paint brush,have_hilt,1,tool,"In one word, Yes/No: Do paint brushes have a hilt ?","

Yes"
2864,Paint brush,have_horn,0,tool,"In one word, Yes/No: Do paint brushes have a horn ?","

No"
2865,Paint brush,have_horny_covering,0,tool,"In one word, Yes/No: Do paint brushes have a horny covering ?","

No"
2866,Paint brush,have_jaw,0,tool,"In one word, Yes/No: Do paint brushes have a jaw ?","

No"
2867,Paint brush,have_horny_covering_at_the_ends,0,tool,"In one word, Yes/No: Do paint brushes have horny covering at the ends ?","

No"
2868,Paint brush,have_hose_attachment,0,tool,"In one word, Yes/No: Do paint brushes have a hose attachment ?","

No"
2869,Paint brush,have_label,1,tool,"In one word, Yes/No: Do paint brushes have a label ?","

Yes"
2870,Paint brush,have_large_body,0,tool,"In one word, Yes/No: Do paint brushes have a large body ?","

No"
2871,Paint brush,have_laterally_compressed_body,1,tool,"In one word, Yes/No: Do paint brushes have a laterally compressed body ?","

Yes"
2872,Paint brush,have_large_eyes,0,tool,"In one word, Yes/No: Do paint brushes have large eyes ?","

No"
2873,Paint brush,have_large_head,1,tool,"In one word, Yes/No: Do paint brushes have a large head ?","

Yes"
2874,Paint brush,have_long_blade,0,tool,"In one word, Yes/No: Do paint brushes have a long blade ?","

No"
2875,Paint brush,have_long_body,0,tool,"In one word, Yes/No: Do paint brushes have a long body ?","

No"
2876,Paint brush,have_legs,0,tool,"In one word, Yes/No: Do paint brushes have legs ?","

No"
2877,Paint brush,have_lid,0,tool,"In one word, Yes/No: Do paint brushes have a lid ?","

No"
2878,Paint brush,have_lifespan_of_20-30_years,1,tool,"In one word, Yes/No: Do paint brushes have lifespan of 20-30 years ?","

Yes"
2879,Paint brush,have_long_fangs,0,tool,"In one word, Yes/No: Do paint brushes have long fangs ?","

No"
2880,Paint brush,have_long_jaw,0,tool,"In one word, Yes/No: Do paint brushes have a long jaw ?","

No"
2881,Paint brush,have_long_snout,0,tool,"In one word, Yes/No: Do paint brushes have a long snout ?","

No"
2882,Paint brush,have_long_neck,0,tool,"In one word, Yes/No: Do paint brushes have a long neck ?","

No"
2883,Paint brush,have_long_shaft,1,tool,"In one word, Yes/No: Do paint brushes have a long shaft ?","

Yes"
2884,Paint brush,have_long_tongue,0,tool,"In one word, Yes/No: Do paint brushes have a long tongue ?","

No"
2885,Paint brush,have_many_different_types,1,tool,"In one word, Yes/No: Do paint brushes have many different types ?","

Yes"
2886,Paint brush,have_long_tail,0,tool,"In one word, Yes/No: Do paint brushes have a long tail ?","

No"
2887,Paint brush,have_metal_handle,1,tool,"In one word, Yes/No: Do paint brushes have a metal handle ?","

Yes"
2888,Paint brush,have_long_teeth,0,tool,"In one word, Yes/No: Do paint brushes have long teeth ?","

No"
2889,Paint brush,have_measurement_markings,1,tool,"In one word, Yes/No: Do paint brushes have measurement markings ?","

Yes"
2890,Paint brush,have_metal_blade,0,tool,"In one word, Yes/No: Do paint brushes have a metal blade ?","

No"
2891,Paint brush,have_muscular_body,0,tool,"In one word, Yes/No: Do paint brushes have a muscular body ?","

No"
2892,Paint brush,have_narrow_snout,1,tool,"In one word, Yes/No: Do paint brushes have a narrow snout ?","

Yes"
2893,Paint brush,have_multi-surface_cleaning_ability,1,tool,"In one word, Yes/No: Do paint brushes have a multi-surface cleaning ability ?","

Yes"
2894,Paint brush,have_motor,0,tool,"In one word, Yes/No: Do paint brushes have a motor ?","

No"
2895,Paint brush,have_markings,1,tool,"In one word, Yes/No: Do paint brushes have markings ?","

Yes"
2896,Paint brush,have_no_ears,0,tool,"In one word, Yes/No: Do paint brushes have no ears ?","

No"
2897,Paint brush,have_neck,1,tool,"In one word, Yes/No: Do paint brushes have a neck ?","

Yes"
2898,Paint brush,have_mulching_capabilities,0,tool,"In one word, Yes/No: Do paint brushes have mulching capabilities ?","

No"
2899,Paint brush,have_no_external_ears,0,tool,"In one word, Yes/No: Do paint brushes have no external ears ?","

No"
2900,Paint brush,have_no_eyelids,0,tool,"In one word, Yes/No: Do paint brushes have no eyelids ?","

No"
